इस देश में राशन पर सिर्फ भाषण है	ने दिशुम रे राशन रे सिर्फ भाषण मेना:
यहां गुरमीतसिंह कुन्नर ने सुरेंद्रपालसिंह टीटी को हराया था।	नेता: रे गुरमीत सिंह कुन्नर दो सुरेंद्र पाल सिंह टीटी के हरव कद तइकेना 
इसके लिए दुकानों और प्रतिष्ठानों का सर्वे करवाया जाएगा।	नेया लगीन दोकान ओडो प्रतिष्ठान कोरा: सुर्वे रिका:वा 
आज के ब्राह्मण भी वही भूल कर रहे हैं।	तिसिंग रेन ब्राह्मण कोओ एनका गी भूल को रिका तना 
मैं उन्हें और नहीं सुन पाई।	आइंग इनी: के ओडो काइंग अयुम दड़ियना 
कुसंस्कार कौरव दल से कम नहीं।।	कुसंस्कार कौरव दल ते कम कहा 
आज तो वो कयामत लग रही थी।	तिसिंग दो इनी: क़यामत गी अटकरो: तइना 
जिस पर कुछ जलते बुझते बल्ब लगे होते हैं।	ऐना रे कटि:इ जुलतन बुझव तन बल्ब लगव कनो:आ 
विवाह के लगभग पंद्रह वर्ष पश्चात शिशुपाल के पुत्र हुआ।	अड़ंदी र:अ लगभग गेल मोड़ेया सिरमा तयोम ते शिशुपाल:अ होन कोड़ा होबा जनय 
ब्यावर से पाली व पिंडवाड़ा राजमार्ग की मंजूरी	व्यावर ते पाली ओडो पिंडवाड़ा राजमार्ग र:अ मंजूरी 
मैं पीने के लिए परेशान रहता था।	आइंग नुए नंग परेशान तइओ: तइनंइग 
हमारा दृष्टिकोण सकारात्मक है या नहीं।	अबुआ दृश्टिकोण सकारात्मक मेना: ची कहा 
हत्या में ढाबे का नौकर भी शामिल था।	इतकन कमी रे ढाबा रेन दासीओ शामिल तइकेनाय 
एक तरफ़ मुशर्रफ़ के समर्थक है तो दूसरी तरफ़ विरोधी।	मियद पड़ मुशर्रफ:अ समर्थक मेनाकोआ दो एटा: पड़ विरोधी 
स्काटलैंड की आनरेबुल कम्पनी द्वारा किया गया।	स्कॉटलैंड रेन आनरेबुल कंपनी पड़ते रिका जना 
उसके जैसा अन्य कुछ नहीं।	इनी: लेका एटा: जेता कहा 
यूएफओ को लेकर बहुत उत्साहित रहता	यूएफओ के इदी केद खूब उत्साह तइनाय 
उसके मुख से मुस्कान हमेशा निष्कासित रहेगी।	इनि:या मोचा ते लंदा सोबेन इमतंग गायब तइनो:वा 
मुझे उससे नहीं अपने आप से डर लगने लगा था।	आइंग के इनी:यते कहा अपन: तेगी बोरो अटकरो:वा 
वही इंटरनेट के लिए भी लागू किया जाना चाहिए।	ऐनागी इंटरनेट लगीनओ लागु रिका चाही 
और यही तो कामन विल होता है।	ओडो गी दो कामन विल होबा:वा 
कैसे बचें डेंगू के डंक से	चिलका बु बचवना डेंगू र:अ तूड़ ते 
उनके अनुसार अभीष्ट तत्त्व मोक्ष है।	इनि:या लेका अभीष्ट तत्व मोक्ष तना:
उसका संसार से उद्धार हो गया।	इनि:या दिशुम ते उद्धार होबा: यना 
बिल अधिक आने की शिकायत पर कई मीटर बदले गए।	बिल अदिका हिजु: र:अ शिकायत रे चिंनिंग मीटर बदलव यना 
वे भी यूहन्ना का उपदेश सुनने के लिए निकल पड़े।	इनि:यो यूहन्ना र:अ उपदेश अयुम नंग उडुंग जनय 
वह इस मुकाम तक पहुंच ही नहीं पाती।	इनि: ने मुकाम ता: सेटेर गी कय सेटेरा 
दिया और प्रचार प्रसार के अवसरों पर बिखरे बिखरे दिखे।	ओम केदाय ओडो: प्रचार प्रसार र:अ अवसर रे बिखरव बिखरव कन नेल यनय 
उन पर हवा देने की अवस्था है।	इनि:या रे होयो एम् र:अ दशा मेना:
वर्ली से टेप लेकर बांद्रा स्टूडियो जाना होता था।	वर्ली ते टेप इदी: केद बांद्रा स्टूडियो सेन होबा:वो तइना 
क्रच में भी छोङुँ तो छोटी है ये ही फिक्र	क्रुच रेओ बगि:याइंग दो हूडिंग मेना: नेया गी फ़िक्र 
इन्हें किसी संग या सहारे की भी आवश्यक्ता नहीं होती।	नी: के जेतन संगी ओडो सहारा र:अओ दरकार का होबा:वा 
करते हुए ग्रामीणों ने उप जिलाधिकारी को ज्ञापन सौंपा।	रिका तनलो: हातु रेन को उप जिला अधिकारी के ज्ञापन सौपव कीया को 
वे अपनी इच्छाओं को जल्दी जाहिर नहीं करते।	इनी: अया: सनंग के जल्दी कय जाहिरेयाय 
और दूसरे दिन वह भदोही भी हो आया।	ओडो एटा: हुलंग भदोही ओ सेन ओ यनय 
खरा सच कौन सुनना चाहता है?	खार सच्चाई ओकोय के अयुम सनंग 
हिमालय का पर्वतीय क्षेत्र काफी कच्चा हैं।	हिमालय र:अ पर्वतीय क्षेत्र बेसे बेरेल मेना:
जंगलात को वेश्यावत्ति का अडडा बनाया	जंगलात के वेश्या वृति र:अ अड्डा बइ केदा:
रोगी ज्वर से पीड़ित होता है।	रोगी बेमार ते पीड़ित तइनाय 
बस फिल्मों में ही आना नहीं हो रहा था।	बस फिल्म रे भइर हिजु: का होबा:व तइना
फिल्म की इस लिंक से डाउनलोड करिए	फिल्म र:अ ने लिंक ते डाउनलोड एपे 
यह जानकारी मौसम विभाग के अधिकारियों ने यहां दी।	ने जानकारी मौसम विभाग रेन अधिकारी को नेता: रे एमादा 
उसका कहना था कि जीटा अभी भी उसे घूरता है।	इनि:या कजी तइकेना ची जीटा ना: जकेद इनी: के अरिदाय
जो रिश्ते नाते हैं वे तो निभाने ही पड़ेंगे।	जे रिश्ता-नाता मेना: ऐना के दो निभाव गी होबा:वा 
गाय के बदले भैंस उनकी ही सृष्टि की देन है।	गइ रे:अ बदला टिड़ इनि:या गी सृष्टि रे:अ: देन तना:
आटे को शुद्ध घी में हल्का भुन लें।	आटा के शुद्ध घी रे कटी: अता लेपे 
उनकी बात का किसी ने जवाब नहीं दिया।	इनि:या जगर र:अ जेतय को जवाब कको ओमादा 
वहीं कृष्ण की बहन सुभद्रा भी थीं।	एनता: रेगी कृष्ण:अ मिसि सुभद्राओ तइकेनाय 
जीवनलाल तो केवल बकवास करता है।	जीवनलाल दो सिर्फ बकवासेयाय 
दोनों के लिए मेडिक्लेम पॉलिसी लेनी है।	बरन कीन लगीन मेडिक्लेम पॉलिसी इदी मेना:
इसका असर कार की लागत मूल्य पर पड़ा है।	नेया: र:अ असर कार रे:अ लागत गोनोंग रे पड़व कना 
विवाह भी वैदिक रीति से ही	अड़ंदीओ वैदिक रीती तेगी 
उसे भी सम्राट को छकाने में बड़ा मजा आता था।	इनी: के सम्राट के छकाव रे खोब मजा हिजु:आ 
कमर पे हाथ बंधे हैं गले में फंदा है	मयड़ रे ती: तोला कना होटो: रे मेना: फंदा 
ग्रीन चैनल से आसानी से निकल गये दोनों।	ग्रीन चैनल ते बरन कीन आसानी तेकिन उडुंग यना 
कई गाड़ियों के शीशें टूट गए।	चिमीन गाड़ी कोरा: शीशा रपुद यना 
यह सब उनके निर्देशकीय क्षमताओं के कारण हुआ है।	नेया सोबेना: इनि:या निर्देशकीय क्षमता र:अ कारण होबायना 
बेचैनी को इन चीजों से खत्म	बेचैनी के ने चीज ते छबा 
क्या वो शेर पिंजरे से फ़िर कभी छूटा?	ची:आ एन कुला पिंजरा ते जा हुलंग छूटव लेनय?
मैंने पंखा भी उतारकर एक कोने में फेंक दिया।	आइंग पंखा के ओ अड़गु केद मियद कोठरी रेइंग एंडा तदा 
बिल्कुल ऐसा ही हमारे साथ हुआ है।	बिल्कुल नेका गी अलेलो: होबा कना 
वे इस कंपनी में शेयर होल्डर रहे हैं।	इनी: ने कंपनी रे शेयर होल्डर तइन केनाय 
उसकी स् मृति ही उनके भीतर नहीं समा रही थी।	इनि:या यइद गी इनि:या भीतर का सोहोब तइना 
लोकतंत्र में टोटे का मतलब है सत्ता से बाहर होना।	होड़कोते राइज रे टोटे र:अ मतलब तना: सत्ता ते बहरेन 
ऐसे निर्दयी की गर्दन गुट्ठल छुरी से काटनी चाहिए।	नेकन निर्दयी र:अ होटो: गुट्ठल चाकू ते हाद चाही 
शिकार बच्चियां कहां जाएं?प्रत्युत्तर देंहटाएं	शिकार होन को कोता: को सेना:? प्रत्युत्तर देहटाए 
श्रीमन्महाराजाधिराज लेफ्टिनेंट गवर्नर बहादुर की यह	श्रीमन्महाराजाधिराज लेफ्टिनेंट गवर्नर बहादुर र:अ नेया 
अपनी नैतिक ताकत की हालत समझ में आ जाती है।	अपन: नैतिक ताकत र:अ हालत समझ हिजु: कोआ 
पलिया में मास्साब भी उतने ही उत्साहित हुए।	पलिया रे मास्टर सायोब ओ इमनंग गी उत्साहित जनय 
अधिग्रहण के प्रबंधन में कार्यकारी प्रमाणपत्र एक नया प्रमाणपत्र	अधिग्रहण र:अ प्रबंधन रे कार्यकारी प्रमाण पत्र मियद नवा प्रमाण पत्र 
कुछ बेसिक सर्च करिए और आप सारी चीजें खोज लेंगे।	जना: बेसिक सर्च लेपे ओडो अपे सोबेन चीज़ पे दड़ात:अ 
कर्म करो फल की चिंता न करो	कमी पे फम रा: चिंता अलपेया:
ये बिंदु भी याचिका में शामिल	ने बिंदुओ याचिका रे शामिल 
जेएस बने सतपाल और सुप्रिया »	जेएस बई यनाकिन सतपाल ओडो सुप्रिया 
अब मैं पहलेवाली भोली अनजान गुड़िया नहीं थी।	ना: आइंग सिदा रेन भोली अनजान गुड़िया कइंग तइकेना 
आज उसे एक सम्मान माना जाता है।	तिसिंग इनी: के मियद सम्मान को समझा:वा 
इसलिए हमें महत्त्व हाकी को देना है।	ऐना मनते अबु: के महत्व फ़ोदा के एम् लगातिंगा 
इससे एचआईवी के मामलों में इजाफा हो रहा है।	नेयाते एज आई वी र:अ मामला रे इजाफा होबाओ तना 
यह देख कॉलोनी के लोगों ने वहां हंगामा मच दिया।	नेया नेल केते कॉलोनी रेन होड़ो को एनता: रे हंगामा मचव तदा 
सांप डसना छोड़कर साधु बन जाएगा।	बिंग हब बगी केते साधु बइ को: अए 
वह स्वस्थ होकर घर वापस लौटेंगे।	इनी: बेस केते ओडा रुवाड़य 
पहले तो प्रकाश का दिल धक करके रह गया।	सिदा प्रकाश र:अ सुरुद धक केते तइ यना 
परंतु हिन्दी संबंधी सभी प्रयास अभी अपर्याप्त हैं।	मगर हिंदी संबधी सोबेन प्रयास ना: अपर्याप्त मेना:
स्कूल के अपने पसंदीदा पहलुओं के बारे में	स्कूल र:अ अपन: पसंदीदा पहलु र:अ बारे रे 
अब की मारा तो हमारा भी हाथ उठ जायेगा।	नेसकन मौर किदींग रे अइंग:ओ ती: बिरिद को: ओवा 
जिसकी इजाजत नहीं दी जा सकती।	ऐना र:अ हुकुम का एम् दड़ियोवा 
या मैं आपको बारंबार प्रणाम करता हूँ।	आइंग अमके घड़ी-घड़ी जोवर मेतनाइंग 
शायद यूनुस भाई इस बारे में ज्यादा जानकारी दे सकें।	शायद यूनुस हगा ने बारे रे अदिका जानकारी एम् दड़िया 
खुद मुझे अनेको बार इसका एह्सास हुआ है	खुद आइंग के बहुत समय नेया: र:अ एहसास होबा कना 
जंगल में ग्वाले कुछ न कुछ गाते रहते थे।	टोनांग रे ग्वाला को जना: बनो जना: दूरंग का ते तइनाको 
नैगम शासन की नीतियों से प्रभावित क्षेत्रों	नैगम शाशन र:अ निति ते प्रभावित क्षेत्र कोरे 
तक राजाओं के मकबरे टूर्नामेंट साइप्रस में टूर्नामेंट प्रशिक्षण	जकेद राजा को:अ मकबरा टूर्नामेंट साइप्रस रे टूर्नामेंट प्रशिक्षण 
अपने लोगों से कोई शिकायत नहीं।	अपन: होड़ो कोएते जेतन शिकायत कहा 
वाणी का तिरस्कार करते हैं अर्थात मौन रहते हैं।	वाणी र:अ तिरस्कार यय अथार्त मौन तइनाय 
धरती भी मेरे अपनों सी हो गयी	ओते दिसुमओ अइंगा अपन लेका गी होबा यना 
ना बादल ही थे आसमान में	न रिमिल गी तइकेना सिरमा रे 
निशंक पर निशाने का अजीब तरीका	निशंक रे निशाना र:अ अजीब तरीका 
जहां एरिज़ोना आवास बाजार जा रहा है	ओकता: रे ची एरिज़ोना आवास पीठ सेनो: तना 
वेज खाने में नॉनवेज की बजाय कम जिंक होता है।	वेज जोम रे नॉनवेज र:अ बजाय कम आयरन तइना 
उसके पाप नष्ट हो जाते हैं।	इनि:या पाप छबा कोओवा 
इसी विष्ाय पर यहां भी पढ़ें।	ने विषय रे गी नेता: रे पढ़य पे 
लोकरंग की पूरी वेबसाइट देखने के लिए यहाँ क्लिक करें	लोकरंग र:अ पूरा वेबसाइट नेल नगेन ते नेता: रे क्लिक पे 
पर उन छेदों में सुल्ली पिरोकर मालाएँ बनाई जाती थी।	मगर एन उंडु: रे सुल्ली गलंग केते माला बाइओ तइना 
नॉर्मल डिलीवरी के बाद योनि में ढीलापन आ सकता है।	नार्मल डिलीवरी र:अ तयोम योनि रे ढीलापन हिजु: दड़ियो:वा 
कोई देश के लिए जवाब नहीं देता।	जेतय दिसुम नंग जवाब कको एमेया 
मैं तुम्हें अस्सी रूबल ही दूंगा।	आइंग अमके उपुन हिस्सी रूबल गी ओमामा
उनके अनुसार इस युक्ति में गूगल क्रोम का प्रयोग होगा।	इनिया लेकाते ने युक्ति गुगल क्रोम र:अ प्रयोग होबा:वा 
मंजिल पर आकर खुशी मिली है।	मंजिल रे हिजु: केते सुकु नमो:वा 
मेरे हाथ में हल्के नीले रंग का बड़ा सा	आइंगा ती: रे हल्का नीला रंग र:अ मरंग गी 
रविवार को खुदाई में खपरैल और ईंटें निकलीं थी।	एतवार हुलंग खुदाई रे खपरा ओडो इंटा उडुंग लेना 
जितना बड़ा कुनबा उतनी ज़्यादा सिकरियाँ।	चिमीन मारंग कुनबा इमिन थीमबा सीकरी को 
चाह कर भी वह उठ नहीं पाया।	सनंग केते ओ इनी: कय बिरिद दड़ियना 
अतः ऐसा समझने में पाँच साल गुज़र गए।	एन लेका ते नेया समझव रे मोड़ेया सिरमा बितव यना 
वह अपने हितों को महफ़ूज़ रखनें में रत है।	इनी: अया: हित के सुरक्षित दोहो रे मशगूल मेनाइया
दिल्ली में विधानसभा चुनावों के लिए मतदान निरंतर जारी है।	दिल्ली रे विधान सभा चनाव लगिन मतदान लगातार जारी मेना:
से कोई आइटम प्राप्त कर रहे हैं?	ते जान आइटम नम तनय?
प्रस्तुत हैं राष्ट्रभक्ति में डूबी मेरी दोनों रचनाएं	प्रस्तुत मेना: राष्ट्रभक्ति रे डूबीया कन आइंग: बरन रचना 
मनोज कुमार जायसवाल को कई कोल ब्लॉक आवंटित हुए हैं।	मनोज कुमार जायसवाल के बहुत कोल ब्लॉक हटिंगा कना:
अच्छी शिक्षा ही इंसानी जीवन की सुदृढ़ नींव है।	बेस इनितु गी इंसानी जिनीद र:अ सुदृढ़ नीव तना 
जिसकी सूचना थाना में दी गयी।	ऐना रा: सुचना थाना रे एमा कना 
मेरे लिये इतना भी काफी था।	आइंगा लगीन नीमनंग गी थीमबा तइकेना
भैरों सिंह शेखावत से तनातनी इसी वजह से शुरू हुई।	भैरौ सिंह शेखावत लौ: तनातनी ने कारण तेगी शुरू यना 
कुछ ने कहा कि यूं ही चला आता है।	कटी: जन को कजी: केदा नेका गी हिजु: को: ओए:
उनमें अनेक घोड़ों की ताकत का जलवा दिखाई देता है।	इनि:या रे चिमीनिंग सदोमा:अ पेड़े: र:अ जलवा नेलो:वा 
थोडी देर बाद विली वापस फोन पर था।	कटि: देरी तयोम विली वापस फोन रे तइकेना
छात्रों ने डीएम को ज्ञापन देकर लैपटॉप की मांग की।	इनितु होन को डीएम् के ज्ञापन एम् केद लैपटॉप र:अ मांग केदा
उसे हमसे कोई भय नहीं है।	इनी: के अबु ते जेतन बोरो बनो:वा 
चिल्लाते चिल्लाते वहीँ बेसुध हो गए।	कौरी कौरी केते एनता: रेगी बेहोश यनय 
लेकिन इसका खामियाजा आम बिहारी को झेलना पड़ता हैै।	मगर नेया रा:अ खामियाजा आम बिहारी के झेलव पड़ा:वा 
वह भी पिछले दो सालों से।	ऐनाओ सेनो: जन बर सिरमाते 
गर्दन का दर्द समाप्त होता है।	होटो: र:अ हसु छबा:वा 
वे बताते हैं कि मृत्यु का ज्ञान ही ज्ञान है।	इनी: उदुबेयाय ची गोनो:ए र:अ ज्ञान गी ज्ञान तना:
झारखण्ड की व्यथा झारखण्ड की व्यथा	झारखण्ड र:अ दुकू झारखण्ड र:अ दुकू 
पूनम पांडे इस खबर से काफी गुस्से में हैं।	पूनम पांडेय ने खबर ते बेसे गोसा रे मेनाइया 
इस बार भी वह उसी उद्देश्य से आए थे।	नेसकनओ इनी: ऐना लगीन गी हिजु: लेनाय 
जैसे ही मैं विद टी लेपटाप के सामने बैठा।	जैसन गी आइंग विद टी लेपटोप र:अ अयर रे दुब जनइंग 
मुझे विश्वास तो नही हुआ।	आइंग के विश्वास दो का होबा यना 
आपका अपने पर विश्वास बना रहे यही कामना है।	अमके अमा: रे विश्वास बइया कन तइयो: का नेया गी कामना मेना:
वह चाहती ही नहीं थी अरेंज्ड मैरिज।	इनी: कय सनंग तइना अरेंज मैरिज 
के वश रास्ते से हट गये।	के वश होरयते अतोम यनय 
अवर अभियंताआें ने खोला एक्सईएन के खिलाफ मोर्चा	अवर अभियंताओं को खोलव केदा एक्सईएन र:अ खिलाफ मोर्चा 
जरूरतों ने कतरकर दुनिया समेट दी है	जरूरइत दो कुतराव केते दुनिया समटव तदय 
वही इस सृष्टि को चला रहे हैं।	इनी: गी ने सृष्टि के चलव तनय 
और कस्बों से बड़े शहरों अथवा पहाड़ों	ओडो कस्बों ते मारंग शहर अथवा बुरु को 
इस मामले में एक हफ्ते में फैसला ले लिया जाएगा।	ने मामला रे मिद हफ्ता रे फैसला इदियो:वा 
को नशे के प्रति सचेत किया।	के नशा र:अ प्रति सचेत किजा 
यह हुई ना पूर्ण रपट फोटू के साथ।	नेया होबा यना नी पूरा रपट फोटू लो:ते
यह कभी दोहराई नहीं जाती है।	नेया चिवलाव का दोहरा:वा 
मैं यंत्रवत् उसके साथ निकल पड़ा।	आइंग यंत्र लेका इनी: लो: उडुंग यना 
रेणुका अभी गंभीर हालत में अस्पताल में भर्ती है।	रेणुका ना: गंभीर दशा रे अस्पताल रे भर्ती मेनाइया 
ग़ज़ल के बारे में महत्वपूर्ण जानकारी	गजल र:अ बारे रे महत्वपूर्ण जानकारी 
व्यान की तृप्ति से कर्मेन्द्रियां तृप्त हो जाती है।	व्यान र:अ तृप्ति ते कर्मेन्द्री को तृप्त को:आ 
रवीना ने सभी का हाथ हिलाकर अभिवादन किया।	रवीना सोबेन को लो: ती: हिलाव के जोवर केद कोवाय 
माफ कीजिए वे उत्तरभारत के ही थे।	माफे पे इनी: उतर भारत रेन गी तइकेनाय 
सोगर का ध्वंश गढ़ उसके अतीत की स्मृति दिलाता है।	सोगर र:अ ध्वंश गढ़ इनि:या अतीत र:अ यइद एमेयाय 
ये पद राज्यमंत्री स्तर का दर्जा प्राप्त होता है।	ने पद ते राइज मंत्री स्तर र:अ दर्जा नमो:वा 
अमिताभ को आज मिलेगा चौथा राष्ट्रीय फिल्म पुरस्कार	अमिताभ के तिसिंग नमो:वा उपुना राष्ट्रीय फिल्म पुरुस्कार 
उस समय अलतूनिया दिल्ली में था।	एन समय अलतुनिया दिल्ली रे तइकेना 
मैं भीतर वही रह गया जो मैं हूं।	आइंग बितर एनता: रेगी तइ यना जे आइंग मेनाइंगआ 
ऊपरी गुंबद में स्वर्ण का आवरण चढ़ाया गया है।	चेतन गुम्बद रे सोना र:अ परत रक:बा कना 
सबसे पहले शून्य लगाना होता है	सोबेना: ते सिदा शुन्य लगाव होबा:वा 
लुट गए हम सरे बाज़ार में	लूटव जनइंग आइंग पेरेयकन पीट रे 
आपका पक्ष भी कमजोर हो जाता है।	अमा: पक्ष ओ कमजोर को:ओवा 
आर्थिक मामलों में जोखिम लेने से बचें।	आर्थिक मामला रे जोखिम ते बचवेन पे 
करनाल में सोये लोग जाग जाते हैं।	करनाल रे गितियाकन होड़ो को बिरिद को:वा 
वह आगे बढा जा रहा था।	इनी: अयर सन नो: ईदी: तइनाय 
रानी ने अपनी धोती फाड़कर राजा को दी।	रानी अया: धोती चगड़केते राजा के ओमइजा 
ट्रैफिक पुलिस वाले ने बताया कि मुड़ कर जाओ।	ट्रैफिक पुलिस वाला कजी केदा ची मुड़व केते सेनो:मे
विद्यार्थी जीवन में पढ़ाकू रहीं सो कविता सूझी नहीं।	विद्यार्थी जिनिद रे पढ़ाकू तइनकेनाइंग एनाते कविता का सुझव जना
तेरे दुश्मन सारे मेरे से दूर रहे	अमा: दुश्मन को सोबेन अइंआ: ते संगीङ को तइकेनाको 
तीसरी बात पत्रकारिता को व्यवसाय न बनाना।	अपिया कजी पत्रिका के व्यवसाय अलोम बइएया 
दीपिका को सता रही हैं पुराने दिनों की यादें	दीपिका के मारी दिन र:अ यइद सतावी तना 
वह लव और कुश के साथ आ गये।	इनी: लव ओडो कुश लो: हिजु: यनय 
घोर निराशा के क्षण में भी	घोर निराशा र:अ क्षण रेओ
स्वतंत्रता की नींव भी धर्म से ही रखी गई थी।	स्वतंत्रता र:अ नीव ओ धोरोम ते गी दोहोवकन तइकेना 
इसके लिए उन्होंने लोन भी लिया है।	नेया लगीन इनी: लोन इदी कदाय 
आपको उनकी सींगों की चोट का	अमके इनि:या सींग रे:अ चोट र:अ 
उसने दोनो हाथों से कनपटियां थाम ली।	इनी: बरन ती: ते कनपटी सब केदाय 
उसके मल की जांच शुरू हुई।	इनि:या ई: र:अ जाँच शुरू यना 
इंद्रनाथ ने चटपट कपड़े पहने और स्टेशन चले।	इंद्रनाथ चटपट लीजा: तुसिंग जनय ओडो स्टेशन सेनो: यनय 
जांच के कुछ समय बाद रिपोर्ट भी दे दिया गया।	जाँच र:अ कटि: समय तयोम रिपोर्ट ओ एम जना 
सोंचता हूँ हर बार ज़रा सुधरेगा आइना	सोचव तनाइंग हर समय कटी: सुधरा:वा आइना 
आखिर हार ग्रेसी की ही हुई थी।	आखिर हार ग्रसिया: गी होबा लेना
ले दे के इक अपनी ये	एम् असी केते मियद अपन: नेया 
कंपनी काटने महसूस किया गया है के बाद से	कंपनी हद महसूस कना ची नेया तयोम ते 
धर्म का अर्थ है धारण करने योग्य।	धोरोम रा: अर्थ तना: धारण रिका योग्य 
बुद्धिवादियों के सुझावों को विशेष स्थान दिया।	बुद्धि वादी को:आ सुझाव कोके विशेष उयद ओमादाय 
साहित्य सम्मेलन ने उन्हें साहित्य वाचस्पति पुरस्कार दिया।	साहित्य सम्मेलन इनी: के साहित्य वाचस्पति पुरुस्कार ओमाइजा
कल सुबह से व्यस्त हुआ तो रात एक बज गया।	होला सेतअ:एते व्यस्त जनय दो नुबा: र:अ एक बजव जना 
ये सब मृत्यु की सीमा के भीतर हैं।	नेया सोबेन गोनो:ए रे:अ: सीमा र:अ वितर मेना:
कोई आंध्रा वाला हो गया तो कोई गुजरात वाला।	जाय आंध्र वाला को होबा जना दो जाय गुजरात वाला 
कुछ नई दवाइयाँ आई हैं लेकिन इनमें भी पुरानी	कटि: नवा रानू को हिजु: कना मगर नेया रेयो गी मारी तेया:
अज्ञान दूर करने का सशक्त माध्यम स्वाध्याय है।	अज्ञान संगीग रिका तेअ: सशक्त माध्यम स्वधयाय तन:अ 
अपने नए वीडियो के अनन्य शुभारंभ प्रस्तुत	अया: नवा वीडियो र:अ एटा: एटा: शुभारंभ प्रस्तुत 
विद्वान पंडितों ने विधिवत पूजा संपन्न कराई।	सेड़ान पंडित को रीती विधि ते दांड़े को रिका केदा 
मेरा मस्कारा टपके जा रहा है।	आइंगा मस्कारा टपकव इदियो: तना 
हमारे देश की शाकाहारी परम्पराओं को सुदृढ़	अबुआ दिसुम र:अ शाकाहारी रिवाज के केटे:
राजेश व नूपुर पर चलेगा दोहरी हत्या का मुकदमा	राजेश ओडो: नूपुर कीनअ: रे गोए: र:अ बरिया मुकदमा सेसेना 
आप स्वयं है अपने कर्म के जिम्मेदार	अम अमगी तनमे अम:अ कर्म रेन जिम्मेदार 
बाबर भारत का बादशाह नहीं था।	बाबर भारत रेन बादशाह कए तइकेना 
खाली कोई मुझे कर गया है	जाय को आइंग के खाली कादिंग:अको 
सद्गुरु हमेशा और की मांग करता है।	सद्गुरु सोबेन इमतंग ओडो गी मांगे याय 
उन्होंने बताया कि श्लेगल भी इस निवेश में हिस्सेदारी करेगी।	इनि: उदुब केदाय ची श्लेगल ओ ने निवेश रे हिस्सेदारी अउयाय 
फिर भी जन्म मृत्यु के चक्र में ही हो।	ऐना रेओ जन्म गोनोए: रे:अ: चक्र रेगी होबा ओका
इससे स्टूडेंट को दोहरा फायदा होगा।	नेया ते इतुन तन को के दोहरा फायदा होबा:वा 
रिश्तों के लिए संघर्ष पूर्ण समय है।	रिश्ता लगिन संघर्ष पूर्ण समय तनअ:
तुरंत फुरंत पैसा का आदान प्रदान होता है।	जल्दी फल्दि पोयसा र:अ इदी: एम् होबा:वा 
संगोष्ठी की अध्यक्षता वरिष्ठ पत्रकार संतोष जैन ने की।	संघोष्ठी रेअ: अध्यक्षता मुद पत्रकार संतोष जैन रिका केदााय 
सहस्र एक सौ तीस में प्रकटे अवतारी ज्ञान।।	अचका मिद सौ तीस रे प्रकट जनय अवतारी ज्ञान 
नई ऊर्जा को रणीतिक उद्योग का स्थान दे दिया गया।	नवा ऊर्जा के रणितिक उद्योग र:अ ठयद एम् जना 
विभिन्न विभागों के वरिष्ठ अधिकारियों और उद्यमी संस्थाओं के	एटअ: एटअ: विभाग रेन मुद सायोब ओडो उद्यमी संसथान कोरअ:
राजनैतिक दल · राज्यपाल · मुख्यमंत्री	राइजतोंतर रे:अ दल राइजगोमके मुख्यमंत्री 
विगत शताब्दी की बात और थी।	सेनो: जन शताब्दी र:अ कजी: ओडो तइकेना 
कम नमक तो ज्यादा कोल्ड ड्रिंक्स भी नहीं	हुडिंग बुलुंग दो थीमबा कोल्ड ड्रिंक्स नु:ओ कहा 
अरे अब विष का क्योंकर पान	अरे ना: विष र:अ चीनअ: नंग पान तमम 
अब कुछ दिन इसे साथ लेकर	ना: कुछ दिन इनी: के इदी: केते
गुना शक्ति होती है अपनी ओर खींचने की।	गुना पेड़े: तइना अपन पड़ थौघ: र:अ:
हमें उनसे होशियार रहने की ज़रूरत है।	अबु के इनकु ते होशियार तइन र:अ जरुरत मेना:
उनके सामने अपना हृदय खोल रही है।	इनि:य: सनमंग रे अयअ: सुरुद खोलव तनय 
तब जनता ने इन सभी पर काबू कर लिया।	इमतंग होड़ो को एन सोबेना: रे काबू केदा को 
इस दिशा में पहला कदम परिवार को ही उठाना होगा।	ने दिशा रे सिदा कटा ओडा रेन को केगी उठव होबाओवा 
